City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
893,Maun,-19.9833,23.4167,69.8,68,0,4.61,BW,2021-03-29 00:03:54
894,Arrecife,28.963,-13.5477,64.4,77,20,3.44,ES,2021-03-29 00:03:54
895,Nemuro,43.3236,145.575,46.4,100,75,6.91,JP,2021-03-29 00:03:54
896,Mata,40.683,-7.4592,55.0,67,34,3.02,PT,2021-03-29 00:03:55
897,Armidale,-30.5167,151.65,68.0,64,15,2.13,AU,2021-03-29 00:02:19
898,Cherskiy,68.75,161.3,-0.2,83,99,4.05,RU,2021-03-28 23:59:01
899,Tiznit,29.5833,-9.5,62.62,54,32,2.1,MA,2021-03-28 23:58:30
900,Birnin Kebbi,12.4539,4.1975,77.2,14,0,11.03,NG,2021-03-29 00:03:55
901,Abapo,-18.8333,-63.4667,63.55,68,93,1.61,BO,2021-03-29 00:03:56
902,Bria,6.5423,21.9863,71.22,30,1,4.76,CF,2021-03-29 00:03:56
903,Naryan-Mar,67.6713,53.087,33.66,93,100,10.78,RU,2021-03-29 00:03:56
904,Uglich,57.5275,38.3317,25.74,94,13,4.63,RU,2021-03-29 00:03:57
905,Homer,59.6425,-151.5483,36.0,51,75,1.07,US,2021-03-28 23:59:49
906,Ardakan,32.31,54.0175,50.0,23,0,4.61,IR,2021-03-29 00:03:57
907,Birin,26.8865,88.0718,62.6,82,40,2.3,NP,2021-03-29 00:03:58
908,Raudeberg,61.9875,5.1352,44.01,69,87,21.83,NO,2021-03-29 00:03:58
909,Esna,25.2934,32.554,60.8,41,0,17.25,EG,2021-03-29 00:03:58
910,Aklavik,68.2191,-135.0107,-4.0,54,50,4.61,CA,2021-03-28 23:58:24
911,Markova,48.6758,24.4138,27.66,85,30,6.17,UA,2021-03-29 00:03:59
912,Bubaque,11.2833,-15.8333,75.63,74,0,18.41,GW,2021-03-28 23:58:21
913,Fez,34.0372,-4.9998,53.6,82,0,2.3,MA,2021-03-29 00:00:39
914,Terrace,54.5163,-128.6035,41.0,48,75,14.97,CA,2021-03-29 00:00:12
915,Tome,-36.6167,-72.95,55.4,88,0,5.75,CL,2021-03-29 00:03:59
916,Havre-Saint-Pierre,50.2334,-63.5986,28.4,69,90,12.66,CA,2021-03-28 23:59:41
917,Varia,44.5725,-0.1104,53.01,63,5,3.0,FR,2021-03-29 00:04:00
918,Namtsy,62.7161,129.6658,1.4,85,40,2.24,RU,2021-03-29 00:04:00
919,Mayo,38.8876,-76.5119,59.0,88,90,10.36,US,2021-03-29 00:05:15
920,Rieti,42.4072,12.8592,48.99,60,6,4.61,IT,2021-03-29 00:05:16
921,Green River,41.5286,-109.4662,55.99,21,1,21.85,US,2021-03-29 00:04:01
922,Rock Sound,24.9,-76.2,77.14,69,1,12.59,BS,2021-03-29 00:05:16
923,Ambon,-3.6954,128.1814,80.6,83,20,5.75,ID,2021-03-29 00:04:01
924,Vao,-22.6667,167.4833,77.67,80,13,14.03,NC,2021-03-29 00:05:17
925,Mogok,22.9167,96.5,68.38,32,100,1.07,MM,2021-03-29 00:04:02
926,Marondera,-18.1853,31.5519,56.03,93,93,12.06,ZW,2021-03-29 00:05:17
927,Ribeira Brava,32.65,-17.0667,61.0,74,69,3.0,PT,2021-03-29 00:05:17
928,Peace River,56.2501,-117.286,26.6,74,90,29.93,CA,2021-03-29 00:04:03
929,Katobu,-4.9408,122.5276,75.85,94,100,5.59,ID,2021-03-29 00:05:18
930,Lazaro Cardenas,17.9583,-102.2,79.7,59,2,7.63,MX,2021-03-29 00:00:18
931,Batemans Bay,-35.7167,150.1833,69.01,65,6,1.99,AU,2021-03-29 00:05:18
932,Whitehorse,60.7161,-135.0538,23.0,33,75,12.66,CA,2021-03-29 00:04:04
933,Muros,42.7762,-9.0603,54.0,80,0,7.61,ES,2021-03-29 00:05:19
934,Luganville,-15.5333,167.1667,83.64,78,36,9.78,VU,2021-03-29 00:05:19
935,Paramirim,-13.4425,-42.2389,75.4,33,28,4.63,BR,2021-03-29 00:05:19
936,Bela,25.9333,81.9833,75.56,15,2,5.28,IN,2021-03-29 00:04:05
937,Cururupu,-1.8283,-44.8683,74.14,97,53,2.93,BR,2021-03-29 00:05:20
938,Lakes Entrance,-37.8811,147.981,61.0,71,58,3.0,AU,2021-03-29 00:05:20
939,Sosnovo,60.5514,30.2144,35.01,97,87,5.93,RU,2021-03-29 00:05:20
940,Malanje,-9.5402,16.341,61.92,92,64,3.31,AO,2021-03-29 00:04:06
941,Wanxian,30.8039,108.3897,66.88,69,19,2.89,CN,2021-03-29 00:05:21
942,Luebo,-5.35,21.4167,70.11,93,87,1.54,CD,2021-03-29 00:05:21
943,Alofi,-19.0595,-169.9187,82.4,78,6,18.41,NU,2021-03-29 00:00:22
944,Kummersbruck,49.4192,11.8883,39.0,87,1,3.58,DE,2021-03-29 00:05:22
945,Parana,-31.732,-60.5238,66.99,91,80,6.62,AR,2021-03-29 00:05:22
946,Nome,64.5011,-165.4064,19.99,93,90,29.93,US,2021-03-29 00:05:23
947,Axim,4.8699,-2.2405,78.8,88,13,6.58,GH,2021-03-29 00:05:23
948,Tempio Pausania,40.8974,9.1035,44.6,93,0,2.57,IT,2021-03-29 00:05:23
949,Raga,8.4596,25.678,75.92,16,2,8.05,SS,2021-03-29 00:04:08
950,Novikovo,51.1537,37.8879,32.7,95,100,4.72,RU,2021-03-29 00:05:24
951,Turbat,26.0023,63.044,78.35,46,63,3.67,PK,2021-03-29 00:04:09
952,Braila,45.2667,27.9833,39.2,75,96,9.22,RO,2021-03-29 00:05:24
953,Plerin,48.5425,-2.7798,46.99,84,21,5.99,FR,2021-03-29 00:05:24
954,Jasper,37.2001,-94.3502,55.99,38,1,4.61,US,2021-03-29 00:05:25
955,San Juan,-31.5375,-68.5364,70.39,24,0,9.66,AR,2021-03-29 00:05:25
956,Sao Felix Do Xingu,-6.6447,-51.995,72.84,92,57,2.01,BR,2021-03-29 00:05:25
957,Pangody,65.85,74.4859,-12.28,99,82,8.86,RU,2021-03-29 00:05:26
958,Katherine,-14.4667,132.2667,78.8,78,97,4.61,AU,2021-03-29 00:04:12
959,Shahreza,32.0339,51.8794,44.04,27,7,5.68,IR,2021-03-29 00:04:12
960,Bor,56.3567,44.0669,19.4,79,0,3.51,RU,2021-03-29 00:04:12
961,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.78,80,90,6.2,BR,2021-03-29 00:05:26
962,Seymchan,62.8833,152.4333,0.64,81,100,1.81,RU,2021-03-29 00:04:13
963,Kroya,-7.6331,109.2461,78.78,85,86,3.38,ID,2021-03-29 00:05:26
964,Ancud,-41.8697,-73.8203,62.6,72,0,12.66,CL,2021-03-29 00:05:27
965,Matamoros,25.5333,-103.25,75.2,31,75,23.02,MX,2021-03-29 00:05:27
966,Sola,-13.8833,167.55,84.2,89,90,5.75,VU,2021-03-29 00:04:14
967,Nizwa,22.9333,57.5333,78.37,17,17,4.47,OM,2021-03-29 00:05:27
968,Destin,30.3935,-86.4958,71.6,78,75,19.57,US,2021-03-29 00:01:47
969,Sesheke,-17.4759,24.2968,64.17,76,33,2.95,ZM,2021-03-29 00:04:14
970,Russell,32.3502,-85.1999,62.6,72,75,12.66,US,2021-03-29 00:05:28
971,Margate,51.3813,1.3862,48.99,71,96,5.01,GB,2021-03-29 00:05:28
972,Qaqortoq,60.7167,-46.0333,19.4,53,0,4.61,GL,2021-03-29 00:05:28
973,Los Llanos De Aridane,28.6585,-17.9182,64.4,77,75,3.44,ES,2021-03-29 00:05:29
974,Zakamensk,50.3741,103.2863,26.19,63,84,1.61,RU,2021-03-29 00:05:29
975,Pangnirtung,66.1451,-65.7125,-0.76,96,100,2.55,CA,2021-03-29 00:05:29
976,Ducheng,23.2373,111.5317,77.81,77,46,3.96,CN,2021-03-29 00:01:43
977,Khash,28.2211,61.2158,59.4,31,68,6.55,IR,2021-03-29 00:03:05
978,Omsukchan,62.5333,155.8,7.7,72,93,3.11,RU,2021-03-29 00:05:30
979,Yurimaguas,-5.9,-76.0833,75.2,100,90,5.75,PE,2021-03-29 00:05:30
980,Noshiro,40.2039,140.0242,59.0,88,40,8.05,JP,2021-03-29 00:05:30
981,Amahai,-3.3333,128.9167,79.75,82,100,3.6,ID,2021-03-29 00:05:31
982,Katsuura,35.1333,140.3,66.0,88,20,3.44,JP,2021-03-29 00:05:31
983,Vardo,70.3705,31.1107,33.93,88,58,14.54,NO,2021-03-29 00:05:31
984,Marang,5.2056,103.2059,77.0,94,20,3.44,MY,2021-03-29 00:00:44
985,Honiara,-9.4333,159.95,88.07,59,26,6.51,SB,2021-03-29 00:04:18
986,Taikang,46.8333,124.4167,41.61,74,33,13.35,CN,2021-03-29 00:05:32
987,Cookeville,36.1628,-85.5016,51.8,43,20,6.91,US,2021-03-29 00:05:20
988,Fairbanks,64.8378,-147.7164,21.0,45,1,5.03,US,2021-03-29 00:00:53
989,Scarborough,54.2797,-0.4044,54.0,81,100,8.01,GB,2021-03-29 00:05:32
990,Yerbogachen,61.2767,108.0108,17.98,99,100,2.55,RU,2021-03-29 00:05:32
991,Goderich,43.7501,-81.7165,33.8,93,100,19.57,CA,2021-03-29 00:05:33
992,San Francisco Del Mar,16.2333,-94.65,82.85,67,1,8.66,MX,2021-03-29 00:05:33
993,Karpogory,64.0019,44.4451,32.27,91,99,9.06,RU,2021-03-29 00:04:20
994,Adilcevaz,38.8039,42.7342,28.4,74,40,2.3,TR,2021-03-29 00:02:09
995,College,64.8569,-147.8028,19.4,45,90,8.05,US,2021-03-29 00:05:33
996,Buala,-8.145,159.5921,85.12,69,20,7.85,SB,2021-03-29 00:05:34
997,Mercedes,-34.6515,-59.4307,66.99,96,62,8.28,AR,2021-03-29 00:04:16
998,Poyarkovo,49.6,128.6833,35.42,96,100,11.77,RU,2021-03-29 00:05:34
999,Pokrovsk,48.282,37.1758,34.93,83,13,6.6,UA,2021-03-29 00:05:34
1000,Naliya,23.2667,68.8333,74.91,78,6,8.1,IN,2021-03-29 00:05:35
1001,Ontario,34.0633,-117.6509,89.01,10,1,9.22,US,2021-03-29 00:03:42
1002,Kununurra,-15.7667,128.7333,82.4,78,100,5.75,AU,2021-03-29 00:05:35
1003,Zhigansk,66.7697,123.3711,8.42,96,100,4.54,RU,2021-03-29 00:05:35
1004,Longyan,25.1072,117.0225,75.99,69,50,3.18,CN,2021-03-29 00:05:36
1005,Gao,16.6362,1.637,71.58,13,0,12.64,ML,2021-03-29 00:04:23
1006,Dossor,47.5272,52.9811,38.79,90,99,4.94,KZ,2021-03-29 00:04:23
1007,Abonnema,4.7084,6.7931,79.81,81,4,5.39,NG,2021-03-29 00:05:36
1008,Acari,-15.4311,-74.6158,73.63,78,23,4.16,PE,2021-03-29 00:04:24
1009,Opuwo,-18.0607,13.84,72.5,54,86,2.89,NA,2021-03-29 00:05:37
1010,Salinopolis,-0.6136,-47.3561,77.45,88,56,9.78,BR,2021-03-29 00:05:37
1011,Sorland,67.667,12.6934,39.2,92,100,29.01,NO,2021-03-29 00:05:37
1012,Vondrozo,-22.8167,47.2833,65.84,97,10,2.48,MG,2021-03-29 00:04:24
1013,Schwarzenbek,53.5,10.4833,48.99,70,100,1.99,DE,2021-03-29 00:04:24
1014,Sal Rei,16.1833,-22.9167,68.0,73,75,17.27,CV,2021-03-29 00:05:38
1015,Sur,22.5667,59.5289,82.74,37,79,5.37,OM,2021-03-29 00:05:38
1016,Cacequi,-29.8836,-54.825,62.96,78,16,6.22,BR,2021-03-29 00:05:39
1017,San Ramon,37.7799,-121.978,79.0,17,1,12.66,US,2021-03-29 00:05:39
1018,Priupskiy,53.9096,37.736,30.72,92,100,2.48,RU,2021-03-29 00:05:39
1019,Tessalit,20.1986,1.0114,71.26,11,0,14.79,ML,2021-03-29 00:05:40
1020,Dandong,40.1292,124.3947,47.41,33,0,10.96,CN,2021-03-29 00:05:40
1021,Vila,42.0304,-8.1588,53.01,59,5,1.99,PT,2021-03-29 00:05:40
1022,Naze,28.3667,129.4833,68.0,88,75,4.61,JP,2021-03-29 00:05:41
1023,Brae,60.3964,-1.353,48.2,87,90,25.32,GB,2021-03-29 00:04:27
1024,North Platte,41.1239,-100.7654,68.0,21,1,11.5,US,2021-03-29 00:01:40
1025,Cheremukhovo,60.3484,59.9851,23.07,92,81,3.65,RU,2021-03-29 00:05:41
1026,Bandar-E Lengeh,26.5579,54.8807,76.57,57,98,5.44,IR,2021-03-29 00:05:41
1027,Itarema,-2.9248,-39.9167,76.95,84,6,5.32,BR,2021-03-29 00:05:42
1028,Sawakin,19.1059,37.3321,73.08,67,38,8.16,SD,2021-03-29 00:05:42
1029,Pirgos,35.1167,25.7178,55.0,70,0,4.5,GR,2021-03-29 00:04:28
1030,Charters Towers,-20.1,146.2667,80.56,53,69,14.54,AU,2021-03-29 00:05:43
1031,Niamey,13.5137,2.1098,82.4,9,0,6.91,NE,2021-03-29 00:02:39
1032,Crestview,30.7621,-86.5705,66.2,77,75,9.22,US,2021-03-29 00:02:26
1033,Lodi,38.1302,-121.2725,81.0,32,0,5.99,US,2021-03-29 00:03:20
1034,Snihurivka,47.0758,32.8052,43.11,84,70,8.79,UA,2021-03-29 00:05:43
1035,Acapulco,16.8634,-99.8901,82.4,69,1,10.36,MX,2021-03-29 00:05:44
1036,Uaua,-9.8414,-39.4817,79.63,60,89,16.13,BR,2021-03-29 00:05:44
1037,Bonfim,3.0833,-59.95,82.87,61,91,10.27,BR,2021-03-29 00:05:44
1038,Arak,34.0917,49.6892,39.2,37,0,2.64,IR,2021-03-29 00:02:30
1039,Batagay,67.6333,134.6333,6.28,93,100,2.26,RU,2021-03-29 00:05:45
1040,Palora,-1.7,-77.9333,69.8,88,90,2.3,EC,2021-03-29 00:04:30
1041,Uruzgan,32.8333,66.0,54.45,27,0,5.75,AF,2021-03-29 00:05:45
1042,Vung Tau,10.346,107.0843,80.19,78,48,13.33,VN,2021-03-29 00:04:31
1043,Guachucal,0.9609,-77.7316,48.9,92,95,5.1,CO,2021-03-29 00:05:45
1044,Yertarskiy,56.7902,64.2995,28.4,86,97,11.5,RU,2021-03-29 00:04:31
1045,Sierra Vista,31.5545,-110.3037,71.6,10,1,14.97,US,2021-03-29 00:05:46
1046,Portland,45.5234,-122.6762,46.99,90,96,1.99,US,2021-03-29 00:05:15
1047,Howard Springs,-12.497,131.047,82.99,74,0,6.91,AU,2021-03-29 00:05:46
1048,Izumo,35.3667,132.7667,60.8,67,75,5.75,JP,2021-03-29 00:04:32
1049,Salekhard,66.53,66.6019,-16.13,100,55,1.79,RU,2021-03-29 00:05:47
1050,Pentaplatanon,40.8167,22.4086,55.0,99,15,5.01,GR,2021-03-29 00:05:47
1051,Markkleeberg,51.2833,12.4,51.01,62,20,8.05,DE,2021-03-29 00:05:47
1052,Horta,38.5333,-28.6333,59.38,85,100,21.83,PT,2021-03-29 00:04:33
1053,Poros,37.4994,23.4536,55.0,60,11,1.99,GR,2021-03-29 00:05:48
1054,Quchan,37.106,58.5095,30.51,79,67,4.63,IR,2021-03-29 00:03:49
1055,Mitsamiouli,-11.3847,43.2844,82.53,70,64,5.73,KM,2021-03-29 00:05:48
1056,Catalina,32.5056,-110.9211,82.99,10,0,1.01,US,2021-03-29 00:05:48
1057,Poli,-3.3333,36.8,60.94,82,100,2.28,TZ,2021-03-29 00:05:49
1058,Dakar,14.6937,-17.4441,64.4,94,5,16.11,SN,2021-03-29 00:02:24
1059,Le Port,-20.9373,55.2919,75.2,83,20,4.61,RE,2021-03-29 00:05:49
1060,Tezu,27.9167,96.1667,68.99,23,1,3.94,IN,2021-03-29 00:05:49
1061,Jalu,29.0331,21.5482,57.06,43,25,8.63,LY,2021-03-29 00:04:35
1062,Antofagasta,-23.65,-70.4,64.4,68,0,9.22,CL,2021-03-29 00:02:25
1063,Candelaria,13.9311,121.4233,82.0,84,97,1.99,PH,2021-03-29 00:05:50
1064,Sao Borja,-28.6606,-56.0044,64.13,77,6,5.79,BR,2021-03-29 00:05:50
1065,Pierre,44.3683,-100.351,68.0,22,1,9.22,US,2021-03-29 00:05:51
1066,Limulunga,-15.0969,23.1376,65.7,84,60,5.23,ZM,2021-03-29 00:05:51
1067,Poronaysk,49.2167,143.1167,31.87,98,100,8.19,RU,2021-03-29 00:05:51
1068,Hare Bay,48.8499,-54.0148,23.0,80,98,3.44,CA,2021-03-29 00:05:52
1069,Tomohon,1.3346,124.8392,78.8,94,40,2.3,ID,2021-03-29 00:05:52
1070,Orlik,52.5178,99.825,14.22,76,100,1.41,RU,2021-03-29 00:05:52
1071,Shubarkuduk,49.1447,56.4872,28.13,95,100,8.23,KZ,2021-03-29 00:04:38
1072,Haines Junction,60.7522,-137.5108,26.6,22,20,4.61,CA,2021-03-29 00:05:53
1073,Rawson,-43.3002,-65.1023,60.69,83,68,15.77,AR,2021-03-29 00:05:53
1074,Aykhal,66.0,111.5,14.67,99,100,5.93,RU,2021-03-29 00:05:54
1075,Redmond,47.674,-122.1215,44.01,92,92,9.35,US,2021-03-29 00:05:54
1076,Copiapo,-27.3667,-70.3333,59.0,77,75,10.36,CL,2021-03-29 00:05:44
1077,Coahuayana,18.7333,-103.6833,77.0,57,75,17.27,MX,2021-03-29 00:05:54
1078,Sorong,-0.8833,131.25,79.03,84,100,1.03,ID,2021-03-29 00:05:55
1079,Port Augusta,-32.5,137.7667,69.8,64,0,6.91,AU,2021-03-29 00:05:55
1080,Sarangani,5.4033,125.4636,80.78,76,99,2.84,PH,2021-03-29 00:05:55
1081,Port Blair,11.6667,92.75,80.06,76,56,2.77,IN,2021-03-29 00:05:55
1082,Flinders,-34.5833,150.8552,73.0,58,3,3.0,AU,2021-03-29 00:04:40
1083,Akureyri,65.6835,-18.0878,30.2,69,75,20.71,IS,2021-03-29 00:04:41
1084,Maldonado,-34.6667,-54.9167,66.0,94,0,6.91,UY,2021-03-29 00:05:56
1085,Shingu,33.7333,135.9833,60.8,72,40,9.22,JP,2021-03-29 00:05:15
1086,Namatanai,-3.6667,152.4333,84.69,67,84,7.56,PG,2021-03-29 00:05:56
1087,Constitucion,-35.3333,-72.4167,57.15,68,0,0.31,CL,2021-03-29 00:05:56
1088,Chicama,-7.8447,-79.1469,73.99,71,75,6.44,PE,2021-03-29 00:05:57
1089,Kiunga,-6.1219,141.2906,75.61,91,100,2.84,PG,2021-03-29 00:05:57
1090,Lagoa,39.05,-27.9833,59.45,82,100,16.62,PT,2021-03-29 00:05:57
1091,Mamakan,57.8161,114.0028,10.29,85,88,2.37,RU,2021-03-29 00:05:58
1092,Lubango,-14.9172,13.4925,60.35,86,89,1.72,AO,2021-03-29 00:04:43
1093,Katangli,51.7102,143.2326,30.4,97,100,13.58,RU,2021-03-29 00:05:58
1094,Sao Joao Da Barra,-21.6403,-41.0511,77.86,88,45,6.69,BR,2021-03-29 00:05:58
1095,Buraydah,26.326,43.975,59.0,31,0,5.75,SA,2021-03-29 00:05:59
1096,Poya,-21.35,165.15,86.61,58,20,8.23,NC,2021-03-29 00:05:59
1097,Korla,41.7597,86.1469,55.81,41,100,9.26,CN,2021-03-29 00:05:59
1098,Gravdal,68.1214,13.5031,36.88,85,100,15.99,NO,2021-03-29 00:06:00
1099,Olinda,-8.0089,-34.8553,77.0,83,75,3.44,BR,2021-03-29 00:06:00
1100,Tyulgan,52.3405,56.166,18.32,88,97,2.8,RU,2021-03-29 00:06:00
1101,Gubkinskiy,64.434,76.5026,-3.84,99,89,10.98,RU,2021-03-29 00:03:08
